Soil Name,Soil Type,Pipe OD (in),Pipe wt (in),Pipe SMYS (psi),Pipe DOC (ft),Length of Pipe in PGD (ft),Pipe Coating,Internal Pressure (psi),Soil Friction Angle (φ degrees),"Soil Cohesion (c, psf)","Soil Effective Unit Weight (γ', psf)",PGD Path (perpendicular/parallel to pipe),Longitudinal Force (lb/ft),Axial Stress (psi),Remaining Allowable Stress (psi),Allowable Pipe Length in PGD (ft),Exceeds Allowable
Stiff Fat Clay,CH,16,0.375,X-42,1,82,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1473.147657,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,83,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1491.112872,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,84,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1509.078088,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,85,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1527.043303,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,86,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1545.008518,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,87,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1562.973734,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,88,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1580.938949,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,89,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1598.904164,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,90,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1616.86938,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,91,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1634.834595,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,92,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1652.79981,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,93,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1670.765026,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,94,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1688.730241,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,95,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1706.695456,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,96,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1724.660672,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,97,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1742.625887,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,98,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1760.591102,6680.0,371.829665,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,1,99,Rough Steel,1500,26.0,100.0,120.0,Parallel,677.272662,1778.556318,6680.0,371.829665,Does Not Exceed
