Soil Name,Soil Type,Pipe OD (in),Pipe wt (in),Pipe SMYS (psi),Pipe DOC (ft),Length of Pipe in PGD (ft),Pipe Coating,Internal Pressure (psi),Soil Friction Angle (φ degrees),"Soil Cohesion (c, psf)","Soil Effective Unit Weight (γ', psf)",PGD Path (perpendicular/parallel to pipe),Longitudinal Force (lb/ft),Axial Stress (psi),Remaining Allowable Stress (psi),Allowable Pipe Length in PGD (ft),Exceeds Allowable
Stiff Fat Clay,CH,16,0.375,X-42,5,76,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,6012.16,8977.84,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,77,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,6091.26,8898.74,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,78,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,6170.37,8819.63,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,79,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,6249.48,8740.52,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,80,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,6328.58,8661.42,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,81,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,6407.69,8582.31,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,82,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,6486.8,8503.2,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,83,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,6565.91,8424.09,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,84,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,6645.01,8344.99,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,85,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,6724.12,8265.88,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,86,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,6803.23,8186.77,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,87,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,6882.34,8107.66,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,88,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,6961.44,8028.56,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,89,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,7040.55,7949.45,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,90,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,7119.66,7870.34,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,91,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,7198.77,7791.23,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,92,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,7277.87,7712.13,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,93,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,7356.98,7633.02,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,94,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,7436.09,7553.91,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,95,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,7515.19,7474.81,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,96,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,7594.3,7395.7,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,97,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,7673.41,7316.59,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,98,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,7752.52,7237.48,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,99,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,7831.62,7158.38,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,5,100,Rough Steel,1500,26.0,100.0,120.0,Parallel,1456.19,7910.73,7079.27,189.49,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,10,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,924.26,14065.74,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,11,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,1016.68,13973.32,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,12,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,1109.11,13880.89,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,13,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,1201.53,13788.47,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,14,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,1293.96,13696.04,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,15,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,1386.38,13603.62,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,16,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,1478.81,13511.19,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,17,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,1571.24,13418.76,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,18,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,1663.66,13326.34,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,19,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,1756.09,13233.91,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,20,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,1848.51,13141.49,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,21,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,1940.94,13049.06,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,22,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,2033.36,12956.64,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,23,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,2125.79,12864.21,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,24,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,2218.22,12771.78,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,25,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,2310.64,12679.36,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,26,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,2403.07,12586.93,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,27,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,2495.49,12494.51,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,28,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,2587.92,12402.08,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,29,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,2680.34,12309.66,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,30,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,2772.77,12217.23,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,31,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,2865.2,12124.8,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,32,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,2957.62,12032.38,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,33,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,3050.05,11939.95,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,34,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,3142.47,11847.53,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,35,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,3234.9,11755.1,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,36,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,3327.32,11662.68,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,37,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,3419.75,11570.25,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,38,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,3512.18,11477.82,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,39,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,3604.6,11385.4,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,40,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,3697.03,11292.97,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,41,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,3789.45,11200.55,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,42,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,3881.88,11108.12,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,43,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,3974.3,11015.7,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,44,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,4066.73,10923.27,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,45,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,4159.15,10830.85,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,46,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,4251.58,10738.42,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,47,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,4344.01,10645.99,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,48,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,4436.43,10553.57,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,49,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,4528.86,10461.14,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,50,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,4621.28,10368.72,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,51,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,4713.71,10276.29,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,52,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,4806.13,10183.87,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,53,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,4898.56,10091.44,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,54,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,4990.99,9999.01,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,55,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,5083.41,9906.59,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,56,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,5175.84,9814.16,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,57,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,5268.26,9721.74,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,58,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,5360.69,9629.31,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,59,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,5453.11,9536.89,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,60,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,5545.54,9444.46,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,61,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,5637.97,9352.03,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,62,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,5730.39,9259.61,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,63,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,5822.82,9167.18,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,64,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,5915.24,9074.76,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,65,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,6007.67,8982.33,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,66,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,6100.09,8889.91,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,67,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,6192.52,8797.48,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,68,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,6284.95,8705.05,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,69,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,6377.37,8612.63,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,70,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,6469.8,8520.2,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,71,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,6562.22,8427.78,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,72,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,6654.65,8335.35,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,73,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,6747.07,8242.93,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,74,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,6839.5,8150.5,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,75,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,6931.92,8058.08,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,76,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,7024.35,7965.65,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,77,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,7116.78,7873.22,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,78,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,7209.2,7780.8,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,79,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,7301.63,7688.37,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,80,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,7394.05,7595.95,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,81,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,7486.48,7503.52,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,82,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,7578.9,7411.1,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,83,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,7671.33,7318.67,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,84,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,7763.76,7226.24,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,85,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,7856.18,7133.82,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,86,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,7948.61,7041.39,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,87,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,8041.03,6948.97,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,88,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,8133.46,6856.54,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,89,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,8225.88,6764.12,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,90,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,8318.31,6671.69,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,91,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,8410.74,6579.26,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,92,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,8503.16,6486.84,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,93,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,8595.59,6394.41,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,94,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,8688.01,6301.99,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,95,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,8780.44,6209.56,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,96,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,8872.86,6117.14,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,97,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,8965.29,6024.71,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,98,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,9057.71,5932.29,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,99,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,9150.14,5839.86,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,6,100,Rough Steel,1500,26.0,100.0,120.0,Parallel,1701.35,9242.57,5747.43,162.18,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,10,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,1057.44,13932.56,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,11,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,1163.18,13826.82,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,12,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,1268.93,13721.07,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,13,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,1374.67,13615.33,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,14,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,1480.42,13509.58,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,15,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,1586.16,13403.84,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,16,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,1691.9,13298.1,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,17,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,1797.65,13192.35,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,18,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,1903.39,13086.61,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,19,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,2009.14,12980.86,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,20,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,2114.88,12875.12,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,21,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,2220.62,12769.38,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,22,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,2326.37,12663.63,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,23,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,2432.11,12557.89,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,24,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,2537.86,12452.14,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,25,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,2643.6,12346.4,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,26,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,2749.34,12240.66,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,27,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,2855.09,12134.91,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,28,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,2960.83,12029.17,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,29,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,3066.58,11923.42,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,30,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,3172.32,11817.68,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,31,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,3278.06,11711.94,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,32,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,3383.81,11606.19,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,33,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,3489.55,11500.45,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,34,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,3595.3,11394.7,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,35,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,3701.04,11288.96,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,36,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,3806.78,11183.22,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,37,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,3912.53,11077.47,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,38,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,4018.27,10971.73,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,39,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,4124.02,10865.98,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,40,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,4229.76,10760.24,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,41,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,4335.5,10654.5,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,42,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,4441.25,10548.75,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,43,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,4546.99,10443.01,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,44,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,4652.74,10337.26,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,45,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,4758.48,10231.52,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,46,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,4864.22,10125.78,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,47,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,4969.97,10020.03,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,48,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,5075.71,9914.29,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,49,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,5181.46,9808.54,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,50,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,5287.2,9702.8,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,51,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,5392.94,9597.06,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,52,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,5498.69,9491.31,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,53,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,5604.43,9385.57,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,54,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,5710.18,9279.82,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,55,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,5815.92,9174.08,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,56,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,5921.66,9068.34,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,57,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,6027.41,8962.59,141.76,Does Not Exceed
Stiff Fat Clay,CH,16,0.375,X-42,7,58,Rough Steel,1500,26.0,100.0,120.0,Parallel,1946.51,6133.15,8856.85,141.76,Does Not Exceed
